,num-cars,num-peds,time
2172,516,92,35.333333333333336
2173,516,92,35.65833333333333
2174,516,92,35.75
2175,516,92,35.833333333333336
2176,516,92,36.0
2177,492,89,96.3
2178,516,92,37.375
2179,516,92,37.416666666666664
2180,516,92,37.6
2181,516,92,38.233333333333334
2182,516,92,38.36666666666667
2183,516,92,38.44166666666667
2184,516,92,38.916666666666664
2185,516,92,42.225
2186,516,92,46.95
2187,516,92,47.525
2188,516,92,51.075
2189,516,92,51.24166666666667
2190,516,92,52.09166666666667
2191,516,92,52.516666666666666
2192,516,92,53.56666666666667
2193,528,95,24.533333333333335
2194,528,95,24.858333333333334
2195,528,95,26.166666666666668
2196,528,95,26.291666666666668
2197,516,92,56.69166666666667
2198,528,95,26.758333333333333
2199,516,92,57.81666666666667
2200,528,95,29.525
2201,528,95,29.75
2202,528,95,29.858333333333334
2203,528,95,29.858333333333334
2204,528,95,30.025
2205,528,95,31.016666666666666
2206,528,95,31.091666666666665
2207,528,95,31.366666666666667
2208,516,92,61.458333333333336
2209,528,95,31.758333333333333
2210,516,92,61.875
2211,528,95,32.025
2212,528,95,32.31666666666667
2213,528,95,32.708333333333336
2214,528,95,32.725
2215,528,95,33.108333333333334
2216,528,95,33.30833333333333
2217,528,95,34.25
2218,528,95,34.34166666666667
2219,528,95,34.625
2220,528,95,34.63333333333333
2221,528,95,35.608333333333334
2222,528,95,35.675
2223,528,95,35.858333333333334
2224,528,95,36.34166666666667
2225,528,95,37.525
2226,528,95,38.13333333333333
2227,528,95,39.00833333333333
2228,528,95,39.75
2229,516,92,70.05833333333334
2230,528,95,40.43333333333333
2231,528,95,40.608333333333334
2232,528,95,41.11666666666667
2233,516,92,71.175
2234,528,95,41.225
2235,528,95,41.44166666666667
2236,516,92,71.60833333333333
2237,528,95,41.975
2238,528,95,42.00833333333333
2239,528,95,43.05833333333333
2240,528,95,43.38333333333333
2241,528,95,43.74166666666667
2242,528,95,44.18333333333333
2243,528,95,44.31666666666667
2244,528,95,47.125
2245,528,95,51.425
2246,528,95,53.666666666666664
2247,540,95,23.683333333333334
2248,540,95,24.25
2249,540,95,25.475
2250,528,95,55.84166666666667
2251,540,95,26.883333333333333
2252,540,95,27.658333333333335
2253,540,95,28.275
2254,540,95,28.341666666666665
2255,540,95,28.541666666666668
2256,528,95,58.56666666666667
2257,540,95,31.383333333333333
2258,540,95,31.575
2259,540,95,31.633333333333333
2260,540,95,31.958333333333332
2261,540,95,32.15
2262,540,95,32.166666666666664
2263,540,95,33.333333333333336
2264,540,95,33.791666666666664
2265,540,95,33.9
2266,540,95,34.325
2267,540,95,35.275
2268,540,95,35.583333333333336
2269,540,95,35.666666666666664
2270,540,95,35.75
2271,540,95,35.78333333333333
2272,540,95,35.85
2273,540,95,36.041666666666664
2274,540,95,36.40833333333333
2275,540,95,38.358333333333334
2276,540,95,38.53333333333333
2277,540,95,39.025
2278,540,95,39.09166666666667
2279,540,95,40.74166666666667
2280,540,95,41.291666666666664
2281,540,95,41.975
2282,540,95,42.2
2283,540,95,42.34166666666667
2284,540,95,42.56666666666667
2285,540,95,42.78333333333333
2286,540,95,44.05833333333333
2287,540,95,44.325
2288,540,95,44.541666666666664
2289,528,95,77.03333333333333
2290,540,95,47.24166666666667
2291,540,95,47.483333333333334
2292,540,95,47.708333333333336
2293,540,95,48.1
2294,540,95,49.25
2295,540,95,50.391666666666666
2296,552,92,25.458333333333332
2297,552,92,26.033333333333335
2298,552,92,26.258333333333333
2299,552,92,26.316666666666666
2300,552,92,26.408333333333335
2301,540,95,56.86666666666667
2302,552,92,27.483333333333334
2303,552,92,28.216666666666665
2304,552,92,28.291666666666668
2305,552,92,28.508333333333333
2306,552,92,29.158333333333335
2307,552,92,29.791666666666668
2308,552,92,29.8
2309,552,92,30.091666666666665
2310,552,92,30.341666666666665
2311,552,92,30.608333333333334
2312,540,95,60.61666666666667
2313,552,92,30.658333333333335
2314,540,95,60.81666666666667
2315,552,92,31.141666666666666
2316,552,92,31.583333333333332
2317,552,92,31.741666666666667
2318,552,92,31.991666666666667
2319,552,92,32.13333333333333
2320,552,92,32.43333333333333
2321,552,92,32.85
2322,552,92,34.4
2323,552,92,35.28333333333333
2324,552,92,35.3
2325,552,92,35.333333333333336
2326,552,92,36.425
2327,552,92,37.858333333333334
2328,552,92,38.15833333333333
2329,552,92,38.24166666666667
2330,552,92,38.35
2331,552,92,38.45
2332,552,92,38.7
2333,552,92,39.825
2334,552,92,40.18333333333333
2335,552,92,41.7
2336,552,92,42.15833333333333
2337,552,92,43.125
2338,552,92,43.19166666666667
2339,552,92,43.28333333333333
2340,552,92,45.11666666666667
2341,552,92,45.825
2342,552,92,45.88333333333333
2343,552,92,46.108333333333334
2344,552,92,47.8
2345,564,90,22.066666666666666
2346,564,90,23.933333333333334
2347,564,90,24.408333333333335
2348,564,90,25.308333333333334
2349,564,90,25.333333333333332
2350,564,90,25.683333333333334
2351,552,92,56.025
2352,552,92,56.6
2353,564,90,27.541666666666668
2354,564,90,28.341666666666665
2355,552,92,59.09166666666667
2356,564,90,29.15
2357,564,90,29.458333333333332
2358,564,90,29.708333333333332
2359,540,95,89.94166666666666
2360,564,90,31.091666666666665
2361,564,90,31.15
2362,564,90,31.333333333333332
2363,564,90,31.725
2364,564,90,32.541666666666664
2365,564,90,32.84166666666667
2366,564,90,33.083333333333336
2367,564,90,33.65
2368,564,90,33.94166666666667
2369,564,90,33.99166666666667
2370,564,90,35.166666666666664
2371,564,90,35.475
2372,564,90,35.65833333333333
2373,564,90,37.1
2374,564,90,37.19166666666667
2375,564,90,37.225
2376,564,90,37.541666666666664
2377,564,90,38.50833333333333
2378,564,90,38.69166666666667
2379,564,90,39.075
2380,564,90,39.2
2381,564,90,39.75833333333333
2382,564,90,40.075
2383,564,90,40.766666666666666
2384,552,92,71.025
2385,564,90,41.61666666666667
2386,564,90,41.86666666666667
2387,564,90,43.6
2388,564,90,43.641666666666666
2389,564,90,44.608333333333334
2390,564,90,45.233333333333334
2391,564,90,45.36666666666667
2392,564,90,46.041666666666664
2393,564,90,46.49166666666667
2394,564,90,48.56666666666667
2395,564,90,51.90833333333333
2396,564,90,55.05833333333333
2397,576,89,25.733333333333334
2398,576,89,27.558333333333334
2399,564,90,57.90833333333333
2400,576,89,27.983333333333334
2401,576,89,28.208333333333332
2402,576,89,28.283333333333335
2403,576,89,28.583333333333332
2404,576,89,29.616666666666667
2405,576,89,29.675
2406,576,89,29.8
2407,576,89,29.991666666666667
2408,576,89,30.175
2409,564,90,60.6
2410,576,89,30.625
2411,576,89,31.0
2412,576,89,31.191666666666666
2413,576,89,31.258333333333333
2414,576,89,31.558333333333334
2415,576,89,31.591666666666665
2416,576,89,31.733333333333334
2417,576,89,32.8
2418,576,89,33.583333333333336
2419,576,89,33.858333333333334
2420,576,89,34.7
2421,576,89,35.958333333333336
2422,576,89,35.975
2423,576,89,36.4
2424,576,89,36.63333333333333
2425,576,89,37.25833333333333
2426,576,89,37.825
2427,564,90,68.30833333333334
2428,576,89,38.608333333333334
2429,576,89,39.016666666666666
2430,576,89,39.25
2431,576,89,39.325
2432,576,89,39.483333333333334
2433,576,89,39.93333333333333
2434,576,89,43.69166666666667
2435,576,89,43.875
2436,576,89,44.083333333333336
2437,576,89,44.11666666666667
2438,576,89,44.28333333333333
2439,576,89,47.208333333333336
2440,576,89,48.733333333333334
2441,576,89,49.11666666666667
2442,576,89,49.483333333333334
2443,576,89,50.59166666666667
2444,576,89,52.291666666666664
2445,588,91,23.558333333333334
2446,576,89,55.4
2447,576,89,55.95
2448,588,91,26.508333333333333
2449,588,91,26.675
2450,588,91,26.9
2451,588,91,28.016666666666666
2452,588,91,29.083333333333332
2453,588,91,29.183333333333334
2454,588,91,29.308333333333334
2455,588,91,29.525
2456,588,91,29.558333333333334
2457,588,91,29.558333333333334
2458,588,91,30.158333333333335
2459,588,91,30.441666666666666
2460,588,91,30.866666666666667
2461,588,91,31.608333333333334
2462,588,91,31.858333333333334
2463,588,91,32.00833333333333
2464,588,91,32.016666666666666
2465,588,91,32.65833333333333
2466,588,91,32.916666666666664
2467,588,91,33.1
2468,588,91,33.175
2469,588,91,33.5
2470,588,91,33.791666666666664
2471,588,91,33.833333333333336
2472,588,91,34.06666666666667
2473,588,91,34.416666666666664
2474,588,91,35.65
2475,588,91,35.78333333333333
2476,588,91,36.766666666666666
2477,588,91,37.05
2478,588,91,37.80833333333333
2479,588,91,37.80833333333333
2480,588,91,38.016666666666666
2481,588,91,38.3
2482,588,91,38.858333333333334
2483,576,89,69.84166666666667
2484,588,91,40.083333333333336
2485,588,91,40.333333333333336
2486,588,91,40.38333333333333
2487,576,89,72.5
2488,588,91,44.4
2489,588,91,44.40833333333333
2490,588,91,47.358333333333334
2491,588,91,47.875
2492,588,91,49.016666666666666
2493,588,91,49.18333333333333
2494,588,91,50.391666666666666
2495,588,91,51.925
2496,600,91,23.983333333333334
2497,576,89,84.1
2498,600,91,24.975
2499,600,91,26.65
2500,600,91,26.75
2501,600,91,27.533333333333335
2502,600,91,28.05
2503,600,91,28.141666666666666
2504,600,91,29.008333333333333
2505,600,91,29.4
2506,600,91,30.083333333333332
2507,600,91,30.75
2508,600,91,30.783333333333335
2509,600,91,30.866666666666667
2510,600,91,31.916666666666668
2511,600,91,32.075
2512,600,91,32.141666666666666
2513,588,91,62.266666666666666
2514,600,91,32.325
2515,600,91,33.975
2516,600,91,34.45
2517,600,91,35.99166666666667
2518,600,91,36.016666666666666
2519,600,91,36.2
2520,600,91,36.31666666666667
2521,600,91,36.65833333333333
2522,600,91,37.38333333333333
2523,600,91,37.766666666666666
2524,600,91,38.333333333333336
2525,600,91,38.708333333333336
2526,600,91,39.71666666666667
2527,600,91,40.56666666666667
2528,600,91,40.78333333333333
2529,600,91,41.19166666666667
2530,600,91,41.53333333333333
2531,600,91,41.75833333333333
2532,600,91,41.78333333333333
2533,600,91,42.416666666666664
2534,600,91,42.516666666666666
2535,600,91,43.35
2536,600,91,43.666666666666664
2537,600,91,44.916666666666664
2538,600,91,45.5
2539,588,91,76.74166666666666
2540,588,91,76.76666666666667
2541,600,91,48.791666666666664
2542,600,91,49.36666666666667
2543,600,91,50.416666666666664
2544,600,91,50.69166666666667
2545,600,91,51.19166666666667
2546,612,93,23.791666666666668
2547,612,93,24.816666666666666
2548,612,93,25.4
2549,612,93,25.858333333333334
2550,612,93,27.441666666666666
2551,600,91,58.15
2552,612,93,28.291666666666668
2553,612,93,28.733333333333334
2554,612,93,28.775
2555,612,93,29.241666666666667
2556,612,93,29.558333333333334
2557,612,93,29.883333333333333
2558,600,91,59.958333333333336
2559,612,93,30.566666666666666
2560,612,93,31.416666666666668
2561,612,93,31.7
2562,600,91,61.74166666666667
2563,612,93,31.8
2564,612,93,31.875
2565,612,93,32.56666666666667
2566,612,93,32.858333333333334
2567,612,93,33.708333333333336
2568,612,93,34.03333333333333
2569,612,93,34.36666666666667
2570,612,93,34.88333333333333
2571,612,93,35.19166666666667
2572,612,93,35.233333333333334
2573,612,93,35.6
2574,612,93,36.833333333333336
2575,612,93,36.9
2576,612,93,37.24166666666667
2577,612,93,38.333333333333336
2578,612,93,39.36666666666667
2579,612,93,40.175
2580,612,93,41.025
2581,612,93,41.391666666666666
2582,612,93,43.325
2583,612,93,43.391666666666666
2584,612,93,43.416666666666664
2585,612,93,43.43333333333333
2586,612,93,43.458333333333336
2587,612,93,43.53333333333333
2588,612,93,43.56666666666667
2589,612,93,43.78333333333333
2590,612,93,43.958333333333336
2591,612,93,44.833333333333336
2592,612,93,45.016666666666666
2593,612,93,45.575
2594,612,93,46.725
2595,612,93,49.6
2596,612,93,54.025
2597,624,90,24.441666666666666
2598,612,93,55.88333333333333
2599,624,90,25.891666666666666
2600,600,91,86.49166666666666
2601,624,90,26.591666666666665
2602,624,90,27.333333333333332
2603,624,90,27.875
2604,624,90,27.908333333333335
2605,624,90,28.25
2606,624,90,28.75
2607,624,90,28.991666666666667
2608,612,93,59.575
2609,624,90,29.7
2610,624,90,30.308333333333334
2611,624,90,30.483333333333334
2612,624,90,30.625
2613,624,90,30.8
2614,624,90,31.025
2615,624,90,31.058333333333334
2616,624,90,31.233333333333334
2617,624,90,32.233333333333334
2618,624,90,32.4
2619,624,90,32.891666666666666
2620,624,90,33.38333333333333
2621,624,90,34.025
2622,624,90,34.791666666666664
2623,624,90,35.175
2624,624,90,35.233333333333334
2625,624,90,35.7
2626,624,90,35.791666666666664
2627,624,90,36.06666666666667
2628,624,90,36.11666666666667
2629,624,90,36.18333333333333
2630,624,90,36.50833333333333
2631,624,90,36.88333333333333
2632,624,90,36.99166666666667
2633,624,90,37.291666666666664
2634,624,90,37.708333333333336
2635,624,90,38.108333333333334
2636,624,90,38.8
2637,624,90,40.516666666666666
2638,624,90,43.56666666666667
2639,624,90,43.625
2640,624,90,44.06666666666667
2641,624,90,44.9
2642,624,90,46.1
2643,624,90,46.95
2644,624,90,47.6
2645,624,90,52.84166666666667
2646,624,90,53.041666666666664
2647,636,89,23.725
2648,624,90,54.766666666666666
2649,636,89,24.816666666666666
2650,636,89,26.275
2651,636,89,26.783333333333335
2652,636,89,27.258333333333333
2653,636,89,27.35
2654,636,89,27.591666666666665
2655,636,89,27.608333333333334
2656,636,89,29.541666666666668
2657,636,89,29.566666666666666
2658,636,89,30.366666666666667
2659,636,89,30.958333333333332
2660,636,89,31.241666666666667
2661,636,89,31.4
2662,636,89,31.541666666666668
2663,636,89,33.233333333333334
2664,636,89,33.525
2665,636,89,33.708333333333336
2666,636,89,34.125
2667,636,89,34.38333333333333
2668,636,89,34.75
2669,636,89,35.8
2670,636,89,36.24166666666667
2671,636,89,36.49166666666667
2672,636,89,36.65833333333333
2673,636,89,37.583333333333336
2674,636,89,37.78333333333333
2675,636,89,37.88333333333333
2676,636,89,38.516666666666666
2677,624,90,68.64166666666667
2678,636,89,38.94166666666667
2679,636,89,39.35
2680,636,89,39.50833333333333
2681,636,89,39.63333333333333
2682,636,89,40.125
2683,636,89,40.483333333333334
2684,636,89,40.50833333333333
2685,636,89,40.6
2686,636,89,40.96666666666667
2687,636,89,42.05833333333333
2688,636,89,42.25
2689,636,89,42.391666666666666
2690,636,89,42.49166666666667
2691,624,90,73.00833333333334
2692,636,89,43.56666666666667
2693,636,89,44.291666666666664
2694,636,89,44.725
2695,636,89,45.03333333333333
2696,636,89,47.725
2697,636,89,48.108333333333334
2698,636,89,51.21666666666667
2699,648,91,25.183333333333334
2700,636,89,55.233333333333334
2701,648,91,26.783333333333335
2702,648,91,27.533333333333335
2703,648,91,27.733333333333334
2704,648,91,28.133333333333333
2705,648,91,28.358333333333334
2706,648,91,28.875
2707,648,91,29.216666666666665
2708,648,91,29.4
2709,648,91,29.883333333333333
2710,648,91,30.05
2711,648,91,30.8
2712,648,91,31.175
2713,648,91,31.216666666666665
2714,648,91,31.783333333333335
2715,648,91,32.28333333333333
2716,648,91,32.44166666666667
2717,648,91,32.666666666666664
2718,648,91,33.13333333333333
2719,648,91,33.43333333333333
2720,648,91,33.49166666666667
2721,648,91,34.016666666666666
2722,648,91,34.233333333333334
2723,648,91,35.38333333333333
2724,648,91,35.625
2725,648,91,35.99166666666667
2726,648,91,36.275
2727,648,91,36.71666666666667
2728,648,91,37.166666666666664
2729,648,91,37.641666666666666
2730,648,91,38.36666666666667
2731,648,91,38.86666666666667
2732,648,91,39.225
2733,648,91,40.833333333333336
2734,648,91,41.45
2735,648,91,41.75
2736,648,91,43.00833333333333
2737,648,91,43.15
2738,648,91,44.041666666666664
2739,648,91,44.858333333333334
2740,648,91,45.025
2741,648,91,46.675
2742,648,91,47.425
2743,648,91,47.833333333333336
2744,648,91,48.083333333333336
2745,648,91,48.36666666666667
2746,648,91,49.083333333333336
2747,648,91,49.78333333333333
2748,648,91,54.13333333333333
2749,660,89,25.016666666666666
2750,660,89,25.15
2751,660,89,26.766666666666666
2752,660,89,28.241666666666667
2753,660,89,28.766666666666666
2754,660,89,28.8
2755,660,89,28.875
2756,660,89,28.883333333333333
2757,660,89,29.225
2758,648,91,59.59166666666667
2759,660,89,30.925
2760,660,89,31.633333333333333
2761,660,89,32.05
2762,660,89,32.475
2763,660,89,33.1
2764,660,89,33.75
2765,660,89,34.15833333333333
2766,660,89,34.525
2767,660,89,34.65
2768,660,89,34.958333333333336
2769,660,89,35.041666666666664
2770,660,89,35.516666666666666
2771,660,89,35.775
2772,660,89,36.18333333333333
2773,660,89,36.25
2774,660,89,36.625
2775,660,89,36.891666666666666
2776,660,89,37.875
2777,660,89,38.38333333333333
2778,660,89,41.0
2779,660,89,41.44166666666667
2780,660,89,41.75
2781,660,89,42.78333333333333
2782,660,89,43.083333333333336
2783,660,89,43.25833333333333
2784,660,89,43.925
2785,660,89,44.108333333333334
2786,660,89,44.21666666666667
2787,660,89,45.34166666666667
2788,660,89,46.166666666666664
2789,660,89,47.65
2790,660,89,48.03333333333333
2791,660,89,50.25
2792,660,89,50.416666666666664
2793,660,89,53.858333333333334
2794,660,89,53.9
2795,660,89,55.391666666666666
2796,672,90,25.533333333333335
2797,660,89,56.15
2798,672,90,26.825
2799,672,90,27.208333333333332
2800,672,90,28.141666666666666
2801,672,90,29.333333333333332
2802,660,89,59.93333333333333
2803,660,89,59.94166666666667
2804,672,90,30.083333333333332
2805,672,90,30.375
2806,672,90,30.691666666666666
2807,672,90,32.125
2808,672,90,32.44166666666667
2809,672,90,32.63333333333333
2810,672,90,33.141666666666666
2811,672,90,33.40833333333333
2812,672,90,34.65833333333333
2813,672,90,35.30833333333333
2814,672,90,35.541666666666664
2815,672,90,35.7
2816,672,90,36.075
2817,672,90,36.225
2818,672,90,36.266666666666666
2819,672,90,36.375
2820,672,90,36.833333333333336
2821,672,90,37.05833333333333
2822,672,90,37.358333333333334
2823,672,90,37.891666666666666
2824,660,89,68.01666666666667
2825,672,90,38.03333333333333
2826,672,90,38.31666666666667
2827,672,90,38.80833333333333
2828,672,90,39.18333333333333
2829,672,90,40.5
2830,672,90,40.791666666666664
2831,672,90,41.166666666666664
2832,672,90,41.541666666666664
2833,672,90,42.43333333333333
2834,672,90,42.9
2835,672,90,43.983333333333334
2836,672,90,47.09166666666667
2837,672,90,47.766666666666666
2838,672,90,49.05
2839,672,90,50.03333333333333
2840,672,90,50.266666666666666
2841,684,95,23.258333333333333
2842,684,95,23.691666666666666
2843,684,95,25.025
2844,684,95,25.241666666666667
2845,684,95,25.558333333333334
2846,672,90,56.141666666666666
2847,684,95,26.391666666666666
2848,672,90,56.625
2849,684,95,26.65
2850,684,95,26.883333333333333
2851,672,90,57.93333333333333
2852,684,95,27.966666666666665
2853,684,95,28.058333333333334
2854,684,95,28.2
2855,684,95,28.275
2856,684,95,29.291666666666668
2857,684,95,29.666666666666668
2858,684,95,30.383333333333333
2859,684,95,30.75
2860,684,95,31.316666666666666
2861,684,95,31.558333333333334
2862,684,95,31.641666666666666
2863,672,90,61.958333333333336
2864,684,95,32.1
2865,684,95,32.791666666666664
2866,684,95,32.94166666666667
2867,684,95,33.55
2868,684,95,33.675
2869,684,95,34.541666666666664
2870,684,95,34.775
2871,672,90,65.14166666666667
2872,684,95,35.5
2873,684,95,35.675
2874,672,90,66.23333333333333
2875,684,95,36.75833333333333
2876,684,95,37.333333333333336
2877,684,95,37.5
2878,684,95,38.141666666666666
2879,684,95,39.36666666666667
2880,672,90,69.71666666666667
2881,672,90,69.9
2882,684,95,39.96666666666667
2883,684,95,40.30833333333333
2884,684,95,40.45
2885,684,95,40.516666666666666
2886,684,95,40.53333333333333
2887,672,90,72.44166666666666
2888,684,95,42.975
2889,684,95,43.09166666666667
2890,684,95,44.175
2891,684,95,44.96666666666667
2892,684,95,45.49166666666667
2893,684,95,46.34166666666667
2894,684,95,48.975
2895,684,95,49.2
2896,696,91,21.825
2897,684,95,54.69166666666667
2898,696,91,25.616666666666667
2899,684,95,55.68333333333333
2900,696,91,26.291666666666668
2901,684,95,56.3
2902,696,91,26.375
2903,696,91,26.516666666666666
2904,696,91,28.066666666666666
2905,696,91,28.1
2906,696,91,28.225
2907,696,91,28.225
2908,696,91,28.541666666666668
2909,696,91,29.233333333333334
2910,696,91,29.541666666666668
2911,696,91,29.775
2912,696,91,30.641666666666666
2913,696,91,30.85
2914,696,91,31.741666666666667
2915,696,91,31.9
2916,696,91,32.708333333333336
2917,696,91,32.71666666666667
2918,696,91,32.80833333333333
2919,696,91,33.608333333333334
2920,696,91,34.35
2921,696,91,34.49166666666667
2922,696,91,34.63333333333333
2923,696,91,35.00833333333333
2924,696,91,35.358333333333334
2925,696,91,35.7
2926,696,91,35.733333333333334
2927,696,91,35.958333333333336
2928,696,91,36.03333333333333
2929,696,91,36.4
2930,696,91,36.525
2931,696,91,37.483333333333334
2932,696,91,37.75
2933,696,91,37.958333333333336
2934,696,91,38.175
2935,696,91,38.666666666666664
2936,696,91,39.2
2937,684,95,69.55
2938,696,91,39.86666666666667
2939,696,91,40.041666666666664
2940,696,91,41.93333333333333
2941,696,91,43.108333333333334
2942,696,91,46.06666666666667
2943,696,91,47.56666666666667
2944,696,91,47.6
2945,696,91,49.475
2946,696,91,50.725
2947,696,91,51.55833333333333
2948,708,87,21.733333333333334
2949,696,91,52.78333333333333
2950,696,91,53.75833333333333
2951,708,87,25.733333333333334
2952,708,87,26.633333333333333
2953,708,87,27.0
2954,708,87,27.0
2955,708,87,27.433333333333334
2956,708,87,28.375
2957,708,87,28.791666666666668
2958,708,87,30.116666666666667
2959,708,87,31.341666666666665
2960,708,87,31.391666666666666
2961,708,87,31.6
2962,708,87,31.775
2963,708,87,32.25
2964,708,87,32.30833333333333
2965,708,87,32.425
2966,708,87,32.791666666666664
2967,708,87,32.95
2968,708,87,32.99166666666667
2969,708,87,33.03333333333333
2970,708,87,33.075
2971,708,87,33.333333333333336
2972,708,87,33.875
2973,708,87,33.96666666666667
2974,708,87,34.025
2975,708,87,34.891666666666666
2976,708,87,35.141666666666666
2977,708,87,35.358333333333334
2978,708,87,36.09166666666667
2979,708,87,36.166666666666664
2980,708,87,36.69166666666667
2981,708,87,38.375
2982,708,87,38.475
2983,708,87,38.94166666666667
2984,708,87,40.03333333333333
2985,708,87,40.541666666666664
2986,708,87,40.94166666666667
2987,708,87,42.041666666666664
2988,708,87,42.25
2989,708,87,42.88333333333333
2990,708,87,43.641666666666666
2991,708,87,43.958333333333336
2992,708,87,44.516666666666666
2993,708,87,45.65833333333333
2994,708,87,45.86666666666667
2995,708,87,47.675
2996,708,87,48.19166666666667
2997,720,91,21.8
2998,708,87,52.625
2999,720,91,26.058333333333334
3000,720,91,26.516666666666666
3001,708,87,57.11666666666667
3002,720,91,27.608333333333334
3003,720,91,27.666666666666668
3004,720,91,27.983333333333334
3005,720,91,28.0
3006,720,91,29.691666666666666
3007,720,91,29.758333333333333
3008,720,91,30.891666666666666
3009,720,91,31.283333333333335
3010,720,91,31.675
3011,720,91,31.783333333333335
3012,720,91,32.391666666666666
3013,720,91,32.8
3014,720,91,32.93333333333333
3015,720,91,33.1
3016,720,91,33.28333333333333
3017,720,91,33.65
3018,708,87,63.7
3019,720,91,33.916666666666664
3020,720,91,33.958333333333336
3021,720,91,34.69166666666667
3022,720,91,34.916666666666664
3023,720,91,35.225
3024,720,91,35.266666666666666
3025,720,91,35.65833333333333
3026,720,91,36.166666666666664
3027,720,91,36.166666666666664
3028,720,91,36.95
3029,720,91,37.416666666666664
3030,720,91,37.516666666666666
3031,720,91,37.55
3032,720,91,37.708333333333336
3033,720,91,37.925
3034,720,91,38.425
3035,720,91,40.13333333333333
3036,720,91,40.141666666666666
3037,720,91,40.9
3038,720,91,41.95
3039,720,91,43.13333333333333
3040,720,91,44.53333333333333
3041,720,91,47.05833333333333
3042,720,91,47.9
3043,720,91,49.09166666666667
3044,720,91,51.50833333333333
3045,720,91,51.9
3046,732,91,22.475
3047,720,91,52.75
3048,732,91,25.941666666666666
3049,720,91,56.06666666666667
3050,732,91,26.466666666666665
3051,732,91,28.858333333333334
3052,732,91,29.166666666666668
3053,732,91,30.85
3054,732,91,31.075
3055,732,91,31.333333333333332
3056,732,91,31.741666666666667
3057,732,91,32.06666666666667
3058,732,91,32.43333333333333
3059,720,91,62.74166666666667
3060,732,91,33.108333333333334
3061,732,91,33.208333333333336
3062,732,91,33.94166666666667
3063,732,91,34.5
3064,732,91,34.55
3065,732,91,34.56666666666667
3066,732,91,35.8
3067,732,91,36.15
3068,732,91,36.56666666666667
3069,732,91,37.53333333333333
3070,732,91,37.88333333333333
3071,732,91,38.28333333333333
3072,732,91,38.4
3073,732,91,38.791666666666664
3074,732,91,39.19166666666667
3075,732,91,39.233333333333334
3076,732,91,39.85
3077,732,91,40.333333333333336
3078,732,91,40.333333333333336
3079,732,91,41.28333333333333
3080,732,91,41.958333333333336
3081,732,91,43.108333333333334
3082,732,91,43.5
3083,732,91,44.15
3084,732,91,44.8
3085,732,91,45.49166666666667
3086,732,91,46.416666666666664
3087,732,91,47.291666666666664
3088,732,91,49.233333333333334
3089,732,91,49.50833333333333
3090,732,91,49.858333333333334
3091,720,91,82.4
3092,744,96,23.016666666666666
3093,744,96,23.108333333333334
3094,744,96,23.216666666666665
3095,732,91,53.56666666666667
3096,732,91,54.425
3097,744,96,25.408333333333335
3098,744,96,26.416666666666668
3099,744,96,28.066666666666666
3100,744,96,28.733333333333334
3101,732,91,58.90833333333333
3102,744,96,29.0
3103,744,96,29.816666666666666
3104,732,91,60.18333333333333
3105,732,91,60.61666666666667
3106,744,96,31.5
3107,744,96,31.908333333333335
3108,744,96,32.34166666666667
3109,744,96,32.4
3110,744,96,32.99166666666667
3111,744,96,33.30833333333333
3112,744,96,33.675
3113,744,96,33.891666666666666
3114,744,96,33.9
3115,732,91,64.20833333333333
3116,744,96,34.80833333333333
3117,744,96,35.325
3118,744,96,35.825
3119,744,96,35.875
3120,732,91,67.04166666666667
3121,744,96,37.208333333333336
3122,744,96,37.53333333333333
3123,744,96,37.916666666666664
3124,744,96,38.25
3125,744,96,39.24166666666667
3126,744,96,39.516666666666666
3127,744,96,39.958333333333336
3128,744,96,41.15833333333333
3129,744,96,42.53333333333333
3130,744,96,42.68333333333333
3131,744,96,44.391666666666666
3132,744,96,45.25
3133,744,96,45.61666666666667
3134,744,96,46.34166666666667
3135,744,96,46.50833333333333
3136,744,96,46.583333333333336
3137,744,96,47.583333333333336
3138,744,96,48.18333333333333
3139,744,96,49.416666666666664
3140,744,96,49.458333333333336
3141,744,96,52.00833333333333
3142,756,95,22.091666666666665
3143,756,95,22.383333333333333
3144,744,96,53.8
3145,756,95,25.991666666666667
3146,756,95,26.733333333333334
3147,756,95,26.8
3148,756,95,26.983333333333334
3149,744,96,58.56666666666667
3150,732,91,88.83333333333333
3151,756,95,28.916666666666668
3152,744,96,59.025
3153,756,95,29.066666666666666
3154,756,95,29.608333333333334
3155,756,95,30.183333333333334
3156,756,95,30.366666666666667
3157,756,95,31.633333333333333
3158,756,95,31.8
3159,756,95,31.908333333333335
3160,744,96,62.125
3161,756,95,32.208333333333336
3162,756,95,32.425
3163,756,95,32.81666666666667
3164,756,95,33.391666666666666
3165,756,95,33.608333333333334
3166,756,95,33.96666666666667
3167,756,95,34.09166666666667
3168,744,96,64.13333333333334
3169,756,95,34.44166666666667
3170,756,95,34.68333333333333
3171,756,95,35.5
3172,756,95,35.641666666666666
3173,756,95,36.3
3174,756,95,36.416666666666664
3175,756,95,36.49166666666667
3176,756,95,37.333333333333336
3177,756,95,37.791666666666664
3178,756,95,38.53333333333333
3179,756,95,38.625
3180,756,95,38.875
3181,756,95,39.108333333333334
3182,756,95,39.766666666666666
3183,756,95,39.791666666666664
3184,756,95,42.50833333333333
3185,744,96,72.675
3186,756,95,42.69166666666667
